Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Macgregor,-35.2097738,149.0110215,Belconnen Magpies Sports Club,-35.21999,149.01871,Sports Club
Macgregor,-35.2097738,149.0110215,Quan's Kitchen,-35.220337446756176,149.01916086673737,Asian Restaurant
Macgregor,-35.2097738,149.0110215,Domino's Pizza,-35.22214,149.01846,Pizza Place
Macgregor,-35.2097738,149.0110215,Mama Ria's Takeaway,-35.22220433149597,149.01852786540985,Fish & Chips Shop
Macgregor,-35.2097738,149.0110215,Chinese Inn,-35.221998397926306,149.019406241098,Chinese Restaurant
Macgregor,-35.2097738,149.0110215,Kingsley's Chicken,-35.22254523792317,149.01975631713867,Fried Chicken Joint
Macgregor,-35.2097738,149.0110215,Holt Shops,-35.2246925314824,149.01158094406128,Shopping Plaza
Macgregor,-35.2097738,149.0110215,Raiders Club,-35.224557090168986,149.02186274732193,Sports Club
Macnamara,-35.2186569,148.9764412,Woodstock Nature Reserve,-35.231422,148.96791,Trail
Macnamara,-35.2186569,148.9764412,Parkwood (Territory Agistment),-35.211457287577325,148.99617433547974,Farm
Macquarie,-35.2511133,149.0633056,The Basement,-35.240218409765326,149.05893392241595,Music Venue
Macquarie,-35.2511133,149.0633056,Canberra International Sports and Aquatic Centre,-35.24199333447113,149.07452702522278,Gym
Macquarie,-35.2511133,149.0633056,Ricardo's Cafe,-35.25320164339352,149.07126975019636,Café
Macquarie,-35.2511133,149.0633056,Two Before Ten,-35.25640563585717,149.07870243938441,Café
Macquarie,-35.2511133,149.0633056,Australia Post,-35.23874440099322,149.06625124608615,Post Office
Macquarie,-35.2511133,149.0633056,Club Lime CISAC,-35.2417449,149.0748138,Gym
Macquarie,-35.2511133,149.0633056,The Coffee Club,-35.23850279208846,149.0661310608485,Café
Macquarie,-35.2511133,149.0633056,The Good Guys,-35.24080334101362,149.06362824449212,Electronics Store
Macquarie,-35.2511133,149.0633056,John Knight Memorial Park,-35.236596788684174,149.07346364969854,Park
Macquarie,-35.2511133,149.0633056,Goodberry's Frozen Custard,-35.24158881484122,149.06379278512856,Dessert Shop
Macquarie,-35.2511133,149.0633056,Remedy by Lonsdale St Roasters,-35.23951,149.06781,Coffee Shop
Macquarie,-35.2511133,149.0633056,Subway,-35.23816715489388,149.06517137382292,Sandwich Place
Macquarie,-35.2511133,149.0633056,Belconnen Fresh Food Markets,-35.24570671502741,149.06548261642456,Market
Macquarie,-35.2511133,149.0633056,Grill'd,-35.238198927492796,149.06351545693062,Burger Joint
Macquarie,-35.2511133,149.0633056,Knead Patisserie,-35.2457510834518,149.06510573157323,Bakery
Macquarie,-35.2511133,149.0633056,Coles,-35.23821742348131,149.06502906109094,Supermarket
Macquarie,-35.2511133,149.0633056,Little Oink,-35.259298005143535,149.0635397061744,Café
Macquarie,-35.2511133,149.0633056,Bunnings Warehouse,-35.244484755226246,149.06381279308363,Hardware Store
Macquarie,-35.2511133,149.0633056,Bharat International,-35.24129,149.0599,Indian Restaurant
Macquarie,-35.2511133,149.0633056,Subway,-35.238291319649896,149.07146049113462,Sandwich Place
Macquarie,-35.2511133,149.0633056,Petbarn,-35.24589948049945,149.06580448150635,Pet Store
Macquarie,-35.2511133,149.0633056,The Lighthouse,-35.23796385123519,149.07167841517702,Gastropub
Macquarie,-35.2511133,149.0633056,Southern Cross Club,-35.252262656856225,149.06945192800845,Social Club
Macquarie,-35.2511133,149.0633056,JB Hi-Fi,-35.23793447490584,149.06679051270768,Electronics Store
Macquarie,-35.2511133,149.0633056,Rebel Sport,-35.23879752272406,149.0652546286583,Sporting Goods Shop
Macquarie,-35.2511133,149.0633056,Chong Co Thai Restaurant & Bar,-35.237596,149.063132,Thai Restaurant
Macquarie,-35.2511133,149.0633056,Coles,-35.25301910017241,149.07140355992618,Supermarket
Macquarie,-35.2511133,149.0633056,Dymocks,-35.23812583825373,149.06675703709618,Bookstore
Macquarie,-35.2511133,149.0633056,Chatterbox Espresso Bar,-35.241358,149.070971,Café
Macquarie,-35.2511133,149.0633056,Woolworths Metro,-35.24346143872027,149.04425475060097,Supermarket
Macquarie,-35.2511133,149.0633056,Can Tho,-35.2416312930669,149.0633210964092,Vietnamese Restaurant
Macquarie,-35.2511133,149.0633056,Caffe Cherry Beans,-35.23781406300176,149.06460461798517,Café
Macquarie,-35.2511133,149.0633056,Dan Murphy's,-35.238302685186156,149.0640058174332,Liquor Store
Macquarie,-35.2511133,149.0633056,McDonald's,-35.23800889995258,149.06505015422513,Fast Food Restaurant
Macquarie,-35.2511133,149.0633056,Canberra Labor Club,-35.240234001766936,149.0708065889063,Social Club
Macquarie,-35.2511133,149.0633056,Westfield Belconnen,-35.23814544196503,149.0650106940233,Shopping Mall
Macquarie,-35.2511133,149.0633056,Ramada Encore,-35.24560246247475,149.06727157502428,Hotel
Macquarie,-35.2511133,149.0633056,Woolworths,-35.238426714416114,149.0651499305237,Supermarket
Macquarie,-35.2511133,149.0633056,Hoyts,-35.23899651142721,149.0652573108673,Multiplex
Macquarie,-35.2511133,149.0633056,The Big Owl,-35.247281,149.0675,Outdoor Sculpture
Macquarie,-35.2511133,149.0633056,Zambrero,-35.23701406485514,149.07132969238396,Mexican Restaurant
Macquarie,-35.2511133,149.0633056,Orange Bean,-35.24125728293019,149.06710267066956,Café
Macquarie,-35.2511133,149.0633056,Big Splash Waterpark,-35.25130153454491,149.06897476095085,Water Park
Macquarie,-35.2511133,149.0633056,Liquorland,-35.25277046688846,149.07057881355286,Liquor Store
Macquarie,-35.2511133,149.0633056,Zambrero,-35.25321984821545,149.07066732645035,Mexican Restaurant
Macquarie,-35.2511133,149.0633056,Jamison Take-Away,-35.25310947676384,149.07072882646054,Burger Joint
Macquarie,-35.2511133,149.0633056,ALDI,-35.25313678930002,149.07105324102648,Supermarket
Macquarie,-35.2511133,149.0633056,Jamison Plaza News,-35.252987934253525,149.07145716451777,Newsstand
Macquarie,-35.2511133,149.0633056,Officeworks,-35.23975322621515,149.05909046373225,Paper / Office Supplies Store
Macquarie,-35.2511133,149.0633056,KFC,-35.23814553833395,149.06510872952654,Fast Food Restaurant
Macquarie,-35.2511133,149.0633056,To All My Friends,-35.2590857,149.0634447,Bar
Macquarie,-35.2511133,149.0633056,Salvos Store,-35.252475137237894,149.07298743724823,Thrift / Vintage Store
Macquarie,-35.2511133,149.0633056,The Cook Grocer,-35.259188240510966,149.06324297189713,Grocery Store
Macquarie,-35.2511133,149.0633056,BP,-35.25310643,149.07321855,Gas Station
Macquarie,-35.2511133,149.0633056,Myer,-35.23879679517363,149.0664019395388,Department Store
Macquarie,-35.2511133,149.0633056,Max Brenner Chocolate Bar,-35.23834509459585,149.0637044627456,Dessert Shop
Macquarie,-35.2511133,149.0633056,Belconnen Basketball & Sports Centre,-35.24200716961211,149.05735592974037,Basketball Stadium
Macquarie,-35.2511133,149.0633056,Wokitup!,-35.23715175143113,149.0711834844935,Noodle House
Macquarie,-35.2511133,149.0633056,Hungry Jack's,-35.23631685655341,149.07050272342937,Fast Food Restaurant
Macquarie,-35.2511133,149.0633056,Target,-35.237594450928384,149.06362652778625,Department Store
Macquarie,-35.2511133,149.0633056,Westfield Food Court,-35.23818326730921,149.06513473576362,Food Court
Macquarie,-35.2511133,149.0633056,Page Shops,-35.240017842746994,149.0524799951132,Shopping Plaza
Macquarie,-35.2511133,149.0633056,Vietnam Village Inn,-35.23990692506183,149.0525597333908,Vietnamese Restaurant
Macquarie,-35.2511133,149.0633056,Shell,-35.24417198,149.04417634,Gas Station
Macquarie,-35.2511133,149.0633056,Hawker Shops,-35.24363660637491,149.04427345399566,Shopping Plaza
Macquarie,-35.2511133,149.0633056,Belconnen Way Hotel & Serviced Apartments,-35.242591645674494,149.04443730376013,Hotel
Macquarie,-35.2511133,149.0633056,Hawker Village Bakery,-35.243611,149.043695,Bakery
Macquarie,-35.2511133,149.0633056,Rocksalt,-35.243528305259275,149.04374051611518,Café
Mawson,-35.3633679,149.0988944,Lava Espresso Bar,-35.352895,149.088146,Café
Mawson,-35.3633679,149.0988944,Ethiopia Down Under,-35.36286,149.08162,Ethiopian Restaurant
Mawson,-35.3633679,149.0988944,Rama's Fiji Indian Restaurant,-35.36275980829726,149.08158695395102,Indian Restaurant
Mawson,-35.3633679,149.0988944,Indian Affair,-35.35260782,149.08790097,Indian Restaurant
Mawson,-35.3633679,149.0988944,IGA X-press Swinger Hill,-35.35514538608565,149.09828739224452,Grocery Store
Mawson,-35.3633679,149.0988944,7-Eleven,-35.365137701581425,149.09365117549896,Convenience Store
Mawson,-35.3633679,149.0988944,Fox and Bow,-35.37561986168893,149.10182654857635,Café
Mawson,-35.3633679,149.0988944,Subway,-35.34988183266157,149.0889882953124,Sandwich Place
Mawson,-35.3633679,149.0988944,Hog's Breath Cafe,-35.34882014544515,149.08641322665858,Steakhouse
Mawson,-35.3633679,149.0988944,Jabal Halal Market,-35.365332,149.09439,Market
Mawson,-35.3633679,149.0988944,Saigon Bakery & Espresso,-35.36543935702369,149.09439155888614,Bakery
Mawson,-35.3633679,149.0988944,Iron Chef Chinese & Malaysian Restaurant,-35.36501,149.09403,Malay Restaurant
Mawson,-35.3633679,149.0988944,Southlands Mawson,-35.365536181967116,149.09429627104956,Shopping Plaza
Mawson,-35.3633679,149.0988944,Caltex Woolworths,-35.36657434339457,149.0937477350235,Gas Station
Mawson,-35.3633679,149.0988944,Hansel & Gretel,-35.35312,149.088223,Café
Mawson,-35.3633679,149.0988944,Corvina Restaurant,-35.35521,149.09795,Italian Restaurant
Mawson,-35.3633679,149.0988944,KFC,-35.349371165369014,149.08885048747155,Fast Food Restaurant
Mawson,-35.3633679,149.0988944,Isaacs Shops,-35.367742354981196,149.1117990016937,Shopping Plaza
Mawson,-35.3633679,149.0988944,Farrer Shops,-35.375356,149.101623,Shopping Plaza
Mawson,-35.3633679,149.0988944,Canberra Southern Cross Club,-35.34834847539938,149.08753023187,Social Club
McKellar,-35.2174626,149.0770321,IGA Evatt,-35.20969319515834,149.07205313647074,Grocery Store
McKellar,-35.2174626,149.0770321,Belconnen Soccer Club,-35.213522056225464,149.08511285181737,Sports Club
McKellar,-35.2174626,149.0770321,Evatt Pizza and Takeaway,-35.209121174454594,149.0735024213791,Fast Food Restaurant
McKellar,-35.2174626,149.0770321,Evatt Shops,-35.20907351513013,149.07366088018952,Shopping Plaza
McKellar,-35.2174626,149.0770321,La Florentina Bakery,-35.20885,149.07361,Bakery
McKellar,-35.2174626,149.0770321,Palmerville Heritage Park,-35.20875411905123,149.08546285063815,Park
McKellar,-35.2174626,149.0770321,Birrigai Cafe,-35.231889010674614,149.07719430488757,Café
McKellar,-35.2174626,149.0770321,Lake Ginninderra Western Foreshore Park,-35.22752766799325,149.06311311502068,Park
McKellar,-35.2174626,149.0770321,Lake Ginninderra,-35.231647970279674,149.06872272491455,Lake
McKellar,-35.2174626,149.0770321,Bus Terminus (#4807),-35.2008509179868,149.06868517398834,Bus Stop
Melba,-35.2100744,149.0541275,IGA Melba,-35.20833693649777,149.04854395065365,Grocery Store
Melba,-35.2100744,149.0541275,7-Eleven,-35.20787,149.04828,Convenience Store
Melba,-35.2100744,149.0541275,IGA Evatt,-35.20969319515834,149.07205313647074,Grocery Store
Melba,-35.2100744,149.0541275,Woolworths,-35.204730780934405,149.03346954021384,Supermarket
Melba,-35.2100744,149.0541275,McDonald's,-35.20580143783029,149.03399059995752,Fast Food Restaurant
Melba,-35.2100744,149.0541275,Bus Terminus (#4807),-35.2008509179868,149.06868517398834,Bus Stop
Melba,-35.2100744,149.0541275,Evatt Pizza and Takeaway,-35.209121174454594,149.0735024213791,Fast Food Restaurant
Melba,-35.2100744,149.0541275,La Florentina Bakery,-35.20885,149.07361,Bakery
Melba,-35.2100744,149.0541275,Evatt Shops,-35.20907351513013,149.07366088018952,Shopping Plaza
Melba,-35.2100744,149.0541275,King Fook,-35.22615605,149.054952,Chinese Restaurant
Melba,-35.2100744,149.0541275,Florey Shopping Centre,-35.22617852807839,149.0546205877567,Shopping Plaza
Melba,-35.2100744,149.0541275,Florey Pharmacy,-35.22626133452895,149.05444264411926,Pharmacy
Melba,-35.2100744,149.0541275,SupaExpress,-35.226308938015194,149.05451729140339,Supermarket
Melba,-35.2100744,149.0541275,The Spence Grocer,-35.19462114967462,149.06184107420225,Grocery Store
Melba,-35.2100744,149.0541275,Charnwood Turkish Pide,-35.204884514981124,149.03425097465515,Middle Eastern Restaurant
Melba,-35.2100744,149.0541275,Charnwood Shops,-35.20472793353487,149.03355831189404,Shopping Plaza
Melba,-35.2100744,149.0541275,Shell,-35.20559962,149.03321346,Gas Station
Melba,-35.2100744,149.0541275,Regal Charcoal Chicken,-35.204513509448354,149.0335121904965,Fried Chicken Joint
Melba,-35.2100744,149.0541275,Bernie's from the Bay,-35.20432341874374,149.03330490296838,Fish & Chips Shop
Mitchell,-35.2188934,149.1363833,Bestore,-35.22028986985216,149.14389520097737,Grocery Store
Mitchell,-35.2188934,149.1363833,Capital Region Farmer's Market,-35.227952803273666,149.15051937103271,Farmers Market
Mitchell,-35.2188934,149.1363833,Exhibition Park In Canberra,-35.2323481747916,149.1462671676744,Event Space
Mitchell,-35.2188934,149.1363833,The Green Shed,-35.21339663793759,149.14739989604251,Thrift / Vintage Store
Mitchell,-35.2188934,149.1363833,Bikram Yoga Canberra,-35.21527773925793,149.13784812715508,Yoga Studio
Mitchell,-35.2188934,149.1363833,Subway,-35.220444158432585,149.14455687975735,Sandwich Place
Mitchell,-35.2188934,149.1363833,Canberra Indoor Rock-Climbing North,-35.211013360219525,149.14218494605075,Climbing Gym
Mitchell,-35.2188934,149.1363833,Handmade Market,-35.23272337765172,149.14605968885616,Market
Mitchell,-35.2188934,149.1363833,McDonald's,-35.230400499655325,149.15035486799692,Fast Food Restaurant
Molonglo,-35.299828,149.0401986,IGA,-35.299316,149.02328,Supermarket
Molonglo,-35.299828,149.0401986,Denman Prospect Adventure Playground,-35.302904,149.028608,Playground
Molonglo,-35.299828,149.0401986,Club Lime Denman Prospect,-35.2992514,149.0237333,Gym / Fitness Center
Molonglo,-35.299828,149.0401986,Denman Village Shops,-35.299263273590086,149.02330040909874,Shopping Plaza
Molonglo,-35.299828,149.0401986,Domino's Pizza,-35.29931872987172,149.02317523912643,Pizza Place
Monash,-35.4157378,149.0906903,IGA Isabella Plains,-35.42851664809785,149.09140191426053,Grocery Store
Monash,-35.4157378,149.0906903,Subway,-35.40407,149.09686,Sandwich Place
Monash,-35.4157378,149.0906903,Goodberry's Frozen Custard,-35.405674789131176,149.09987246762415,Dessert Shop
Monash,-35.4157378,149.0906903,Common Grounds,-35.41353206843264,149.10962735678288,Café
Monash,-35.4157378,149.0906903,Vikings Erindale,-35.40552857046665,149.0970595566081,Sports Club
Monash,-35.4157378,149.0906903,7-Eleven,-35.4050550351826,149.10149673741208,Convenience Store
Monash,-35.4157378,149.0906903,Bunnings Warehouse,-35.42184444455695,149.07111007860289,Hardware Store
Monash,-35.4157378,149.0906903,Woolworths,-35.40365202852516,149.09869023228177,Supermarket
Monash,-35.4157378,149.0906903,Active Leisure Centre,-35.40287367466425,149.09622148513571,Pool
Monash,-35.4157378,149.0906903,Erindale Shopping Centre,-35.403742849277336,149.0982484817505,Shopping Mall
Monash,-35.4157378,149.0906903,La Piazza,-35.40526559391005,149.10020425728268,Italian Restaurant
Monash,-35.4157378,149.0906903,McDonald's,-35.40482877377066,149.0979630379257,Fast Food Restaurant
Monash,-35.4157378,149.0906903,Wokitup!,-35.40568,149.09954,Noodle House
Monash,-35.4157378,149.0906903,Domino's Pizza,-35.405571,149.099907,Pizza Place
Monash,-35.4157378,149.0906903,Isabella Plains Shopping Centre,-35.428420662371934,149.09148251075445,Shopping Plaza
Monash,-35.4157378,149.0906903,Isabella Take Away & Pizza,-35.4285,149.09104,Pizza Place
Monash,-35.4157378,149.0906903,NewsXpress,-35.40370841114837,149.0985058221541,Newsstand
Monash,-35.4157378,149.0906903,KFC,-35.415883494976036,149.07017380792323,Fast Food Restaurant
Monash,-35.4157378,149.0906903,Salvos Store,-35.420213,149.069831,Thrift / Vintage Store
Monash,-35.4157378,149.0906903,McDonald's,-35.41549063862017,149.06989292023724,Fast Food Restaurant
Moncrieff,-35.158821,149.1163057,IGA Ngunnawal Platypus,-35.1741775098407,149.1199887001853,Grocery Store
Moncrieff,-35.158821,149.1163057,His Grace Care,-35.1557302,149.1228796,Business Service
Moncrieff,-35.158821,149.1163057,Mirchi Indian Cuisine,-35.17444421231745,149.11995940477988,Indian Restaurant
Moncrieff,-35.158821,149.1163057,SPAR Express / Bottle-O,-35.173914012726826,149.10821825265884,Grocery Store
Narrabundah,-35.3356919,149.1492215,Aubergine,-35.32793,149.14202,French Restaurant
Narrabundah,-35.3356919,149.1492215,La Cantina,-35.33253,149.15413,Italian Restaurant
Narrabundah,-35.3356919,149.1492215,Fyshwick Fresh Food Markets,-35.32399123414092,149.15499342069214,Market
Narrabundah,-35.3356919,149.1492215,Garden City Hotel,-35.34018345567187,149.15249912533238,Hotel
Narrabundah,-35.3356919,149.1492215,XO,-35.33278,149.15387,Asian Restaurant
Narrabundah,-35.3356919,149.1492215,Rubicon,-35.32821658936969,149.1427516937256,Australian Restaurant
Narrabundah,-35.3356919,149.1492215,Gryphons Caffe Bar,-35.32781462413693,149.14232705504435,Bar
Narrabundah,-35.3356919,149.1492215,7-Eleven,-35.32502600245158,149.15374875068665,Convenience Store
Narrabundah,-35.3356919,149.1492215,Griffith Vietnamese Restaurant,-35.3282605028998,149.14257531398496,Vietnamese Restaurant
Narrabundah,-35.3356919,149.1492215,Plonk,-35.32425660273443,149.15548145771027,Liquor Store
Narrabundah,-35.3356919,149.1492215,Crust,-35.32404759044826,149.15530264887877,Bakery
Narrabundah,-35.3356919,149.1492215,Wiffens,-35.32388176361794,149.1551696501868,Fruit & Vegetable Store
Narrabundah,-35.3356919,149.1492215,Trugolds,-35.323818010756774,149.15468215942383,Fruit & Vegetable Store
Narrabundah,-35.3356919,149.1492215,KFC,-35.325374434966115,149.15422246856738,Fast Food Restaurant
Narrabundah,-35.3356919,149.1492215,Salvos Store,-35.32168209721457,149.1535770893097,Thrift / Vintage Store
Narrabundah,-35.3356919,149.1492215,Harmonie German Club,-35.3391226008814,149.1515503576421,Social Club
Narrabundah,-35.3356919,149.1492215,Canberra Railway Station,-35.31937439980539,149.14914856932117,Train Station
Narrabundah,-35.3356919,149.1492215,Capital Golf Club,-35.3408420251909,149.15100753307343,Golf Course
Narrabundah,-35.3356919,149.1492215,MIT Ballpark,-35.33968769290246,149.1548377275467,Baseball Stadium
Narrabundah,-35.3356919,149.1492215,Ibis Styles Canberra,-35.33888480177547,149.14844637523117,Hotel
Narrabundah,-35.3356919,149.1492215,Alive! Health & Fitness,-35.34064675683445,149.15478595989305,Gym
Narrabundah,-35.3356919,149.1492215,Canberra International Golf Centre,-35.34065081297384,149.15531807071798,Golf Driving Range
